canonical_region_id,geometry_feature_id,legacy_region_id,geometry_source_id,geometry_source_name,geometry_snapshot_name,official_current_name_verified,region_type,current_province_id_verified,geometry_snapshot_province,kemendagri_code_verified,bps_code_verified,aliases,valid_from,valid_to,status,match_status,ambiguity_reason,geometry_boundary_version,metadata_source_version,source_access_date,notes
idn-adm2-gb-22746128b88480653802061,gb-22746128B88480653802061,gb-22746128B88480653802061,22746128B88480653802061,Maluku Barat Daya,Kabupaten Maluku Barat Daya,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b41463091507887,gb-22746128B41463091507887,gb-22746128B41463091507887,22746128B41463091507887,Maluku Tengah,Kabupaten Maluku Tengah,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b6545713511337,gb-22746128B6545713511337,gb-22746128B6545713511337,22746128B6545713511337,Maluku Tenggara,Kabupaten Maluku Tenggara,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b78864950196660,gb-22746128B78864950196660,gb-22746128B78864950196660,22746128B78864950196660,Maluku Tenggara Barat,Kabupaten Maluku Tenggara Barat,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b65559589019405,gb-22746128B65559589019405,gb-22746128B65559589019405,22746128B65559589019405,Mamasa,Kabupaten Mamasa,,Kabupaten,,Sulawesi Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b39960960221771,gb-22746128B39960960221771,gb-22746128B39960960221771,22746128B39960960221771,Mamberamo Raya,Kabupaten Mamberamo Raya,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b2349164731379,gb-22746128B2349164731379,gb-22746128B2349164731379,22746128B2349164731379,Mamberamo Tengah,Kabupaten Mamberamo Tengah,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b65468173429736,gb-22746128B65468173429736,gb-22746128B65468173429736,22746128B65468173429736,Mamuju,Kabupaten Mamuju,,Kabupaten,,Sulawesi Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b49136567123703,gb-22746128B49136567123703,gb-22746128B49136567123703,22746128B49136567123703,Mamuju Tengah,Kabupaten Mamuju Tengah,,Kabupaten,,Sulawesi Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b5634485200629,gb-22746128B5634485200629,gb-22746128B5634485200629,22746128B5634485200629,Mamuju Utara,Kabupaten Mamuju Utara,,Kabupaten,,Sulawesi Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b80893459197040,gb-22746128B80893459197040,gb-22746128B80893459197040,22746128B80893459197040,Mandailing Natal,Kabupaten Mandailing Natal,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b41361424069199,gb-22746128B41361424069199,gb-22746128B41361424069199,22746128B41361424069199,Manggarai,Kabupaten Manggarai,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b27819456459641,gb-22746128B27819456459641,gb-22746128B27819456459641,22746128B27819456459641,Manggarai Barat,Kabupaten Manggarai Barat,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b57997288446056,gb-22746128B57997288446056,gb-22746128B57997288446056,22746128B57997288446056,Manggarai Timur,Kabupaten Manggarai Timur,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b58641314112332,gb-22746128B58641314112332,gb-22746128B58641314112332,22746128B58641314112332,Manokwari,Kabupaten Manokwari,,Kabupaten,,Papua Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b90822416479405,gb-22746128B90822416479405,gb-22746128B90822416479405,22746128B90822416479405,Manokwari Selatan,Kabupaten Manokwari Selatan,,Kabupaten,,Papua Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b63262525003276,gb-22746128B63262525003276,gb-22746128B63262525003276,22746128B63262525003276,Mappi,Kabupaten Mappi,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b73491405172020,gb-22746128B73491405172020,gb-22746128B73491405172020,22746128B73491405172020,Maros,Kabupaten Maros,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b44891092584435,gb-22746128B44891092584435,gb-22746128B44891092584435,22746128B44891092584435,Maybrat,Kabupaten Maybrat,,Kabupaten,,Papua Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b3341090541732,gb-22746128B3341090541732,gb-22746128B3341090541732,22746128B3341090541732,Melawi,Kabupaten Melawi,,Kabupaten,,Kalimantan Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b13218426778114,gb-22746128B13218426778114,gb-22746128B13218426778114,22746128B13218426778114,Mempawah,Kabupaten Mempawah,,Kabupaten,,Kalimantan Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b71403115718321,gb-22746128B71403115718321,gb-22746128B71403115718321,22746128B71403115718321,Merangin,Kabupaten Merangin,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b65756496772256,gb-22746128B65756496772256,gb-22746128B65756496772256,22746128B65756496772256,Merauke,Kabupaten Merauke,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b5734020897269,gb-22746128B5734020897269,gb-22746128B5734020897269,22746128B5734020897269,Mesuji,Kabupaten Mesuji,,Kabupaten,,Lampung,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b99426029309213,gb-22746128B99426029309213,gb-22746128B99426029309213,22746128B99426029309213,Mimika,Kabupaten Mimika,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b63895215577583,gb-22746128B63895215577583,gb-22746128B63895215577583,22746128B63895215577583,Minahasa,Kabupaten Minahasa,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b98133955192071,gb-22746128B98133955192071,gb-22746128B98133955192071,22746128B98133955192071,Minahasa Selatan,Kabupaten Minahasa Selatan,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b38105670760260,gb-22746128B38105670760260,gb-22746128B38105670760260,22746128B38105670760260,Minahasa Tenggara,Kabupaten Minahasa Tenggara,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b90516172699691,gb-22746128B90516172699691,gb-22746128B90516172699691,22746128B90516172699691,Minahasa Utara,Kabupaten Minahasa Utara,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b795310620233,gb-22746128B795310620233,gb-22746128B795310620233,22746128B795310620233,Mojokerto,Mojokerto,,unresolved,,,,,Kota Mojokerto | Jawa Timur | 35.76; Mojokerto | Jawa Timur | 35.16,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b26432903559283,gb-22746128B26432903559283,gb-22746128B26432903559283,22746128B26432903559283,Morowali,Kabupaten Morowali,,Kabupaten,,Sulawesi Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b96188894812390,gb-22746128B96188894812390,gb-22746128B96188894812390,22746128B96188894812390,Morowali Utara,Kabupaten Morowali Utara,,Kabupaten,,Sulawesi Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b32446581498560,gb-22746128B32446581498560,gb-22746128B32446581498560,22746128B32446581498560,Muara Enim,Kabupaten Muara Enim,,Kabupaten,,Sumatera Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b29274337249674,gb-22746128B29274337249674,gb-22746128B29274337249674,22746128B29274337249674,Muaro Jambi,Kabupaten Muaro Jambi,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
